system:index,ETi,area,closestFieldsEtAvg,endDate,et,groupNumber,meterMinusModelDepth,meterMinusModelDepthAbs,meterMinusModelVolume,meterMinusModelVolumeAbs,numberOfClosestFields,startDate,system:time_end,system:time_start,waterMeterDepth,waterMeterVolume,waterModelDepth,waterModelVolume
1_0_117_0000000000000000018e,3.166439050802822,154262.61811411605,47.534647781888744,10/1/2020,50.701086832691566,30,-9.451164761,9.451164760688474,-1457.96142,1457.9614202116768,11,9/1/2020,1.60154E+12,1.59894E+12,0.7631547580303076,117.72625099999999,10.214319518718781,1575.6876712116768
1_0_117_0000000000000000008f,9.408893885868132,197246.06484357684,41.071237207945885,10/1/2020,50.480131093814016,33,-19.87262447,19.87262446922417,-3919.796975,3919.796974668643,4,9/1/2020,1.60154E+12,1.59894E+12,10.478646130350446,2066.8717140999997,30.35127059957462,5986.668688768643
1_0_118_00000000000000000043,4.685802854155014,136664.5351726821,21.54862126334048,11/1/2020,26.234424117495493,26,11.439110590212167,11.439110590212167,1563.3207316002508,1563.3207316002508,12,10/1/2020,1.60421E+12,1.60154E+12,26.554603668131566,3629.0725669999997,15.11549308,2065.751835399749
1_0_118_0000000000000000018f,1.7959195821220497,154262.61811411605,26.92640768397813,11/1/2020,28.72232726610018,30,-5.086573314,5.086573314417712,-784.6681167,784.6681167114731,11,10/1/2020,1.60421E+12,1.60154E+12,0.7067156601695455,109.019808,5.793288974587258,893.6879247114731
1_0_118_00000000000000000098,3.556129144444082,197246.06484357684,18.858455042364596,11/1/2020,22.41458418680868,33,-11.47138434,11.471384336916394,-2262.685419,2262.6854187650024,4,10/1/2020,1.60421E+12,1.60154E+12,0,0,11.471384336916394,2262.6854187650024
1_0_119_00000000000000000044,2.2601623723494644,136664.5351726821,15.955761358647704,12/1/2020,18.21592373099717,26,3.118270210528909,3.118270210528909,426.1569488647548,426.1569488647548,12,11/1/2020,1.60681E+12,1.60421E+12,10.409116572946536,1422.557078,7.290846362417627,996.4001291352453
1_0_119_00000000000000000190,1.3761286375085326,154262.61811411605,16.77973622797202,12/1/2020,18.155864865480552,30,-3.199918358,3.199918358007561,-493.6277837,493.6277836576697,11,11/1/2020,1.60681E+12,1.60421E+12,1.2392062791167375,191.163205,4.439124637124299,684.7909886576697
1_0_119_00000000000000000099,1.9380673978841578,197246.06484357684,14.007927650474496,12/1/2020,15.945995048358654,33,-6.251830316,6.251830315755348,-1233.148928,1233.1489278525187,4,11/1/2020,1.60681E+12,1.60421E+12,0,0,6.251830315755348,1233.1489278525187
1_0_120_0000000000000000009a,2.3196995839095518,197246.06484357684,12.992788170574533,1/1/2021,15.312487754484085,33,-7.482901884,7.482901883579199,-1475.97295,1475.9729501465858,4,12/1/2020,1.60949E+12,1.60681E+12,0,0,7.482901883579199,1475.9729501465858
1_0_124_00000000000000000045,10.85438549891306,136664.5351726821,52.580837381787795,5/1/2021,63.435222880700856,26,-1.299466907,1.2994669074873926,-177.5910409,177.5910408840473,12,4/1/2021,1.61985E+12,1.61726E+12,33.71467986,4607.601052,35.01414677068729,4785.192092884047
1_0_125_0000000000000000013f,0.23929215052383768,1021784.5886508146,72.34232863675136,6/1/2021,72.58162079,1,52.50190812192497,52.50190812192497,53645.64059374397,53645.64059374397,32,5/1/2021,1.62253E+12,1.61985E+12,53.27381828490509,54434.3665,0.7719101629801215,788.7259083560267
1_0_125_00000000000000000100,5.186965639,1099686.875558058,76.70159244646078,6/1/2021,81.88855808504269,2,-5.515499761,5.515499760798781,-6065.322699,6065.3226990940275,15,5/1/2021,1.62253E+12,1.61985E+12,11.216647460433188,12334.8,16.73214722123197,18400.122699094027
1_0_126_00000000000000000235,3.289241887169254,300941.6977679161,105.54609405894784,7/1/2021,108.8353359461171,6,71.61287797353769,71.61287797353769,21551.301079403034,21551.301079403034,10,6/1/2021,1.62512E+12,1.62253E+12,82.22333567408367,24744.43023,10.61045770054598,3193.1291544969663
1_0_126_0000000000000000026e,4.107014638220889,458936.39519420173,95.39936879785644,7/1/2021,99.50638343607733,7,-4.396440763,4.396440762743676,-2017.686675,2017.6866753384302,12,6/1/2021,1.62512E+12,1.62253E+12,8.851993554,4062.502012,13.248434316841577,6080.188687
1_0_126_000000000000000001f9,8.895839669532805,1597571.220195779,106.60622525587158,7/1/2021,115.50206492540438,17,32.817052796207165,32.817052796207165,52427.57907886599,52427.57907886599,20,6/1/2021,1.62512E+12,1.62253E+12,61.513309794700085,98271.89338699999,28.69625699849292,45844.31431
1_0_126_00000000000000000084,17.39004162731088,144160.55888836336,97.56686882,7/1/2021,114.95691044994868,27,12.353311236295937,12.353311236295937,1780.860251946322,1780.860251946322,12,6/1/2021,1.62512E+12,1.62253E+12,68.45021971149232,9867.82193,56.096908475196386,8086.961677693678
1_0_126_00000000000000000220,3.6393686574741224,466135.0442,121.23606229879518,7/1/2021,124.8754309562693,37,5.067615719171446,5.067615719171446,2362.1932773636254,2362.1932773636254,15,6/1/2021,1.62512E+12,1.62253E+12,16.80751461424926,7834.571568,11.739898895077815,5472.378290636375
1_0_127_00000000000000000140,26.667963858098105,1021784.5886508146,65.84003763699094,8/1/2021,92.50800149508905,1,-1.939555592,1.9395555922284444,-1981.808013,1981.808012970534,32,7/1/2021,1.6278E+12,1.62512E+12,84.08613427260416,85917.91612,86.02568986,87899.72413194053
1_0_127_00000000000000000101,10.676303456555274,1099686.875558058,86.21012067546012,8/1/2021,96.88642413201539,2,9.305236526156293,9.305236526156293,10232.846481777531,10232.846481777531,15,7/1/2021,1.6278E+12,1.62512E+12,43.74492509568944,48105.72,34.439688569533146,37872.87351822247
1_0_127_0000000000000000026f,12.667563996546484,458936.39519420173,63.44944135433136,8/1/2021,76.11700535087785,7,-18.3685543,18.36855429846702,-8429.998095,8429.998094667415,12,7/1/2021,1.6278E+12,1.62512E+12,22.49455536781196,10323.57015,40.86310966627898,18753.568246667415
1_0_127_000000000000000000f8,28.917803269222816,1008513.2941373616,68.10498273195678,8/1/2021,97.022786,15,9.940335658857947,9.940335658857947,10024.960660145924,10024.960660145924,9,7/1/2021,1.6278E+12,1.62512E+12,103.22357201118962,104102.3446,93.28323635233167,94077.38398148408
1_0_127_000000000000000000d1,5.727273749933218,276128.7505807344,108.4343495945323,8/1/2021,114.16162334446553,16,84.77317830328957,84.77317830328957,23408.311807645172,23408.311807645172,3,7/1/2021,1.6278E+12,1.62512E+12,103.24825491597737,28509.81163,18.47507661,5101.499821944829
1_0_127_000000000000000001fa,23.422341823655273,1597571.220195779,79.68991708390737,8/1/2021,103.11225890756265,17,-22.34220247,22.342202470168154,-35693.25966,35693.25966212769,20,7/1/2021,1.6278E+12,1.62512E+12,53.213738896461756,85012.73778,75.55594136662991,120705.99744212769
1_0_127_00000000000000000221,13.872734790007073,466135.0442,90.62080842659003,8/1/2021,104.4935432165971,37,-23.70352366,23.70352366037109,-11049.04305,11049.043049679573,15,7/1/2021,1.6278E+12,1.62512E+12,21.04723373,9810.853224,44.75075738711959,20859.896273679573
1_0_128_00000000000000000271,9.73124355,458936.39519420173,52.25741750204842,9/1/2021,61.98866105221137,7,-31.39110823,31.39110823,-14406.52205,14406.522050543903,12,8/1/2021,1.63048E+12,1.6278E+12,0,0,31.39110823,14406.522050543903
1_0_128_0000000000000000022c,21.384722505598624,271207.86421645555,54.20077679262872,9/1/2021,75.58549929822735,18,-10.33845823,10.33845823225608,-2803.871176,2803.8711764612017,10,8/1/2021,1.63048E+12,1.6278E+12,58.64451759225562,15904.85436,68.98297582,18708.725540661202
1_0_128_0000000000000000014e,21.278310232676688,1699157.854706472,56.512492299674136,9/1/2021,77.79080253235082,31,-31.99237023,31.992370225594158,-54360.08716,54360.087159495786,15,8/1/2021,1.63048E+12,1.6278E+12,36.647340202395156,62269.61596,68.63971042798931,116629.70311849579
1_0_129_00000000000000000141,10.233565502530041,1021784.5886508146,34.069203873062676,10/1/2021,44.30276937559272,1,-25.69358692,25.693586921173523,-26253.31114,26253.311143215244,32,9/1/2021,1.63307E+12,1.63048E+12,7.317914699891123,7477.332461,33.011501621064646,33730.64360462524
1_0_129_00000000000000000102,6.296142724915406,1099686.875558058,45.001580736658916,10/1/2021,51.29772346157432,2,-18.06680833,18.06680833022112,-19867.832,19867.832003967163,15,9/1/2021,1.63307E+12,1.63048E+12,2.243329492086638,2466.96,20.31013782230776,22334.792003967163
1_0_129_00000000000000000236,9.776971452506082,300941.6977679161,39.793867063370115,10/1/2021,49.57083852,6,-21.69527379,21.695273786686677,-6529.012527,6529.012526905253,10,9/1/2021,1.63307E+12,1.63048E+12,9.843343802042622,2962.272596,31.53861759,9491.285122405254
1_0_129_00000000000000000266,10.91733934678328,278180.2347728517,38.97869374694395,10/1/2021,49.896033093727226,10,-13.04670535,13.046705348002522,-3629.335557,3629.335556719563,31,9/1/2021,1.63307E+12,1.63048E+12,22.17051835129838,6167.4,35.2172237,9796.735556719563
1_0_129_00000000000000000119,7.033945136092065,1637586.3283170746,36.041625060702835,10/1/2021,43.0755702,12,-20.25410667,20.254106671393814,-33167.84818,33167.84817735016,16,9/1/2021,1.63307E+12,1.63048E+12,2.436038928903169,3989.224045,22.690145600296983,37157.07222257016
1_0_129_000000000000000000f9,7.587285635080363,1008513.2941373616,37.19145492049079,10/1/2021,44.778740555571154,15,-9.734735046,9.734735045620516,-9817.609708,9817.609708413162,9,9/1/2021,1.63307E+12,1.63048E+12,14.740379906251624,14865.869096089998,24.47511495187214,24683.47880450316
1_0_129_000000000000000000d2,0.3221641327177096,276128.7505807344,44.276850482969714,10/1/2021,44.59901461568742,16,33.84074447033299,33.84074447033299,9344.402489314945,9344.402489314945,3,9/1/2021,1.63307E+12,1.63048E+12,34.87998360813206,9631.366294,1.0392391377990633,286.96380467505503
1_0_129_000000000000000001fb,14.913380893965417,1597571.220195779,35.786706515148985,10/1/2021,50.70008741,17,-40.37725804,40.37725804157242,-64505.5454,64505.54539763469,20,9/1/2021,1.63307E+12,1.63048E+12,7.730422261541833,12349.90013,48.10768030311425,76855.44552263469
1_0_129_0000000000000000022d,2.505353002143316,271207.86421645555,40.46285929707173,10/1/2021,42.96821229921505,18,31.305297923604915,31.305297923604915,8490.242989,8490.242989,10,9/1/2021,1.63307E+12,1.63048E+12,39.38708180148658,10682.08633,8.081783877881666,2191.8433445792703
1_0_129_0000000000000000014f,4.812043366181541,1699157.854706472,35.616209258339175,10/1/2021,40.42825262452072,31,-1.56879891,1.568798909937895,-2665.63699,2665.636990275929,15,9/1/2021,1.63307E+12,1.63048E+12,13.953921626131592,23709.91554,15.522720536069487,26375.55252527593
1_0_129_00000000000000000222,2.663854089821939,466135.0442,42.92423488,10/1/2021,45.58808897356804,37,-0.081885253,0.081885253,-38.16958595,38.16958594860944,15,9/1/2021,1.63307E+12,1.63048E+12,8.511192456274218,3967.365072,8.593077709,4005.5346579486095
1_0_129_00000000000000000229,6.8721525390390426,282902.4965289654,37.091229742469025,10/1/2021,43.96338228150807,38,-15.56757555,15.567575551283312,-4404.105988,4404.105988361334,10,9/1/2021,1.63307E+12,1.63048E+12,6.600658445616825,1867.3427530000001,22.16823399690014,6271.448741361334
1_0_130_00000000000000000072,4.292245209374247,136664.5351726821,27.481241005518825,11/1/2021,31.773486214893072,26,-13.84595229,13.845952288304023,-1892.250634,1892.2506335042033,12,10/1/2021,1.63575E+12,1.63307E+12,0,0,13.845952288304023,1892.2506335042033
1_0_130_00000000000000000223,0.4470557773125954,466135.0442,26.884871341459633,11/1/2021,27.331927118772228,37,-1.302661412,1.3026614116664994,-607.2161347,607.2161347,15,10/1/2021,1.63575E+12,1.63307E+12,0.13945399901929215,65.004396,1.4421154106857916,672.2205307353951
1_0_131_00000000000000000073,4.414990302712551,136664.5351726821,12.58838511599397,12/1/2021,17.003375418706522,26,-14.2419042,14.241904202298553,-1946.363218,1946.3632177809998,12,11/1/2021,1.63835E+12,1.63575E+12,0,0,14.241904202298553,1946.3632177809998
1_0_134_00000000000000000075,0.3729127086948125,136656.81518949024,13.381093990609493,3/1/2022,13.754006699304306,26,-1.202944222,1.2029442215961694,-164.3905262,164.3905261739329,15,2/1/2022,1.64612E+12,1.6437E+12,0,0,1.2029442215961694,164.3905261739329
1_0_135_00000000000000000076,3.804795537,136656.81518949024,34.32844331885655,4/1/2022,38.13323885596494,26,-12.27353399,12.273533990672226,-1677.262066,1677.2620662852212,15,3/1/2022,1.6488E+12,1.64612E+12,0,0,12.273533990672226,1677.2620662852212
1_0_136_000000000000000000ae,1.3204137051609663,192859.60268482903,57.874361721882394,5/1/2022,59.19477542704336,33,-1.291675461,1.291675461217841,-249.1120162,249.11201624821604,3,4/1/2022,1.65139E+12,1.6488E+12,2.967723587688502,572.353992,4.259399048906343,821.4660082
1_0_137_00000000000000000125,1.2640452704449672,1082083.0253442288,65.69779428550616,6/1/2022,66.96183955595113,2,14.16103510492051,14.16103510492051,15323.415708338212,15323.415708338212,15,5/1/2022,1.65407E+12,1.65139E+12,18.23860049345266,19735.68,4.077565388532152,4412.264291661787
1_0_137_00000000000000000145,8.777672567,1656774.213118702,61.50229258291475,6/1/2022,70.27996514965598,31,-23.26176425,23.261764245681277,-38539.49115,38539.491153891344,13,5/1/2022,1.65407E+12,1.65139E+12,5.053308550258178,8372.191297000001,28.315072795939454,46911.68245089135
1_0_137_00000000000000000224,3.0294983378763334,466135.0442,75.51739060141448,6/1/2022,78.54688893929081,37,8.036256090338892,8.036256090338892,3745.980588061393,3745.980588061393,15,5/1/2022,1.65407E+12,1.65139E+12,17.808831373810936,8301.3204,9.772575283472044,4555.339811938607
1_0_138_000000000000000001e6,3.147491483866162,1577032.3348753797,85.70516016079944,7/1/2022,88.85265164,17,10.707175557408114,10.707175557408114,16885.562069219915,16885.562069219915,19,6/1/2022,1.65666E+12,1.65407E+12,20.86037389246025,32897.48415,10.153198335052135,16011.922076780085
1_0_138_000000000000000000af,7.378478394037671,192859.60268482903,76.81335002458307,7/1/2022,84.19182841862074,33,61.01941217,61.01941217,11768.179586594513,11768.179586594513,3,6/1/2022,1.65666E+12,1.65407E+12,84.82095537359943,16358.53575,23.801543206573132,4590.356166105486
1_0_139_00000000000000000126,8.141630073,1082083.0253442288,97.68751193854001,8/1/2022,105.8291420118342,2,20.473090947394436,20.473090947394436,22153.58419050412,22153.58419050412,15,7/1/2022,1.65934E+12,1.65666E+12,46.73641376447244,50572.68,26.263322817078002,28419.09580949588
1_0_139_000000000000000000de,13.58689276023182,986130.6484304602,89.66964338099541,8/1/2022,103.25653614122723,15,15.586546068905342,15.586546068905342,15370.370781720863,15370.370781720863,9,7/1/2022,1.65934E+12,1.65666E+12,59.41523239223379,58591.181645599994,43.82868632332845,43220.81086387913
1_0_14_000000000000000000a9,0.4448989675747619,196514.8730274846,16.984088663797227,3/1/2012,17.42898763137199,33,-1.43515796,1.4351579599185866,-282.0298843,282.0298842677849,9,2/1/2012,1.33059E+12,1.32808E+12,0,0,1.4351579599185866,282.0298842677849
1_0_140_00000000000000000219,13.63868234703294,294373.49360981706,71.45017643333208,9/1/2022,85.08885878036502,6,51.80690646215703,51.80690646215703,15250.580048382173,15250.580048382173,12,8/1/2022,1.66202E+12,1.65934E+12,95.80265597,28201.76253,43.99574950655787,12951.182486227826
1_0_140_00000000000000000272,7.863141260105472,440070.8881,50.958494823673085,9/1/2022,58.82163608377856,7,31.840563357423836,31.840563357423836,14012.104994332445,14012.104994332445,7,8/1/2022,1.66202E+12,1.65934E+12,57.20553516421568,25174.49066,25.364971806791846,11162.385669667556
1_0_140_000000000000000001e7,5.683822543653555,1577032.3348753797,63.57184199329472,9/1/2022,69.25566453694827,17,40.03385780292464,40.03385780292464,63134.68825,63134.68825,19,8/1/2022,1.66202E+12,1.65934E+12,58.36876923406515,92049.43643,18.33491143,28914.748183984797
1_0_140_0000000000000000004b,6.883132602634582,136656.81518949024,57.342067088166765,9/1/2022,64.22519969080135,26,63.711034559619854,63.711034559619854,8706.547075345195,8706.547075345195,15,8/1/2022,1.66202E+12,1.65934E+12,85.91468812,11740.82766,22.203653556885747,3034.2805806548035
1_0_140_00000000000000000085,22.700084985856243,144142.7331793841,61.74137914441908,9/1/2022,84.44146413027532,27,57.552023895544224,57.552023895544224,8295.706024308969,8295.706024308969,15,8/1/2022,1.66202E+12,1.65934E+12,130.7781044950805,18850.71342,73.22608059953627,10555.00739763103
1_0_140_0000000000000000021a,12.75362320560943,150937.75817668735,83.88419155,9/1/2022,96.63781475344803,40,180.82405701954752,180.82405701954752,27293.177790943988,27293.177790943988,4,8/1/2022,1.66202E+12,1.65934E+12,221.96477703764245,33502.86584,41.14072001809493,6209.6880493060125
1_0_141_00000000000000000127,3.4745519706158134,1082083.0253442288,41.03642488438761,10/1/2022,44.51097685500342,2,7.030368330175843,7.030368330175843,7607.442232000931,7607.442232000931,15,9/1/2022,1.66461E+12,1.66202E+12,18.23860049345266,19735.68,11.208232163276818,12128.23776799907
1_0_141_00000000000000000273,9.184158839723988,440070.8881,28.118857543678242,10/1/2022,37.30301638340223,7,69.07180924887129,69.07180924887129,30396.492438882324,30396.492438882324,7,9/1/2022,1.66461E+12,1.66202E+12,98.69812809,43434.17288,29.626318837819316,13037.680442117675
1_0_141_000000000000000001e2,12.614834310933347,271920.8003264257,42.088696234601706,10/1/2022,54.70353054553505,10,-4.403623804,4.4036238038457185,-1197.436909,1197.4369090782275,31,9/1/2022,1.66461E+12,1.66202E+12,36.28939010239088,9867.84,40.69301391,11065.276909078228
1_0_141_000000000000000000df,12.307283335271869,986130.6484304602,42.624191706268704,10/1/2022,54.93147504154057,15,-12.86222003,12.862220034869825,-12683.82938,12683.829383241442,9,9/1/2022,1.66461E+12,1.66202E+12,26.838693949878138,26466.45867,39.70091398474796,39150.28805106144
1_0_141_000000000000000000d6,4.839647029,273356.1259188414,57.32379924446841,10/1/2022,62.16344627,16,17.461951483500346,17.461951483500346,4773.331409,4773.331409,1,9/1/2022,1.66461E+12,1.66202E+12,33.07371609,9040.902901,15.611764608138355,4267.571492037579
1_0_141_000000000000000001fe,2.622376899682486,261396.93308642955,47.191082687737186,10/1/2022,49.81345958741967,18,51.97620897998252,51.97620897998252,13586.42162082677,13586.42162082677,9,9/1/2022,1.66461E+12,1.66202E+12,60.43548930153893,15797.65155,8.459280321556406,2211.229932
1_0_141_0000000000000000004c,11.577984631497522,136656.81518949024,36.721062005967035,10/1/2022,48.299046637464556,26,10.847098980816149,10.847098980816149,1482.3300007635007,1482.3300007635007,15,9/1/2022,1.66461E+12,1.66202E+12,48.195436501775895,6586.234859,37.348337520959745,5103.904858236499
1_0_142_000000000000000000e0,7.594738567405013,986130.6484304602,20.764452225114436,11/1/2022,28.35919079251945,15,1.7882995237584822,1.7882995237584822,1763.496968951833,1763.496968951833,9,10/1/2022,1.66729E+12,1.66461E+12,26.28745619280691,25922.866220999997,24.49915666904843,24159.369252048164
1_0_142_0000000000000000004d,7.640481253308394,136656.81518949024,21.779152861610438,11/1/2022,29.419634114918832,26,-19.78257288,19.782572879087606,-2703.423406,2703.423405910097,15,10/1/2022,1.66729E+12,1.66461E+12,4.864140841262054,664.717996,24.64671372034966,3368.1414019100966
1_0_142_000000000000000001da,4.956996255449315,469668.10469782137,14.332394717538676,11/1/2022,19.28939097298799,32,24.388628366587316,24.388628366587316,11454.560861114589,11454.560861114589,2,10/1/2022,1.66729E+12,1.66461E+12,40.37893886803672,18964.69969,15.990310501449404,7510.138826745411
1_0_142_00000000000000000225,5.479341743106918,466135.0442,25.001416437501554,11/1/2022,30.480758180608472,37,-17.55621758,17.55621757822216,-8183.568257,8183.568257221766,15,10/1/2022,1.66729E+12,1.66461E+12,0.11907836728402556,55.5066,17.675295945506186,8239.074857221765
1_0_143_00000000000000000077,0.097071271,136656.81518949024,8.945572378,12/1/2022,9.042643648544189,26,-0.313133132,0.31313313178406055,-42.79177652,42.79177651992066,15,11/1/2022,1.66988E+12,1.66729E+12,0,0,0.31313313178406055,42.79177651992066
1_0_144_00000000000000000078,0.8421067765658901,136656.81518949024,8.452920278316872,1/1/2023,9.295027054882762,26,-2.716473473,2.7164734727931936,-371.2246133,371.2246133386522,15,12/1/2022,1.67256E+12,1.66988E+12,0,0,2.7164734727931936,371.2246133386522
1_0_145_00000000000000000079,1.2047632339926633,136656.81518949024,6.590341120555133,2/1/2023,7.795104354547797,26,-3.886333013,3.886333012879559,-531.0938923,531.0938923058967,15,1/1/2023,1.67524E+12,1.67256E+12,0,0,3.886333012879559,531.0938923058967
1_0_145_0000000000000000007e,1.2043415685291645,136498.10105722924,6.590341120555133,2/1/2023,7.794682689084298,28,-3.884972802,3.8849728017069824,-530.2914101,530.2914100919867,15,1/1/2023,1.67524E+12,1.67256E+12,0,0,3.8849728017069824,530.2914100919867
1_0_145_000000000000000000b5,0.12989284169050208,192859.60268482903,5.6906125156797485,2/1/2023,5.8205053573702505,33,-0.419009167,0.4190091667435551,-80.80994142,80.80994141946331,3,1/1/2023,1.67524E+12,1.67256E+12,0,0,0.4190091667435551,80.80994141946331
1_0_146_000000000000000000b6,0.4015632557263764,192859.60268482903,10.89235535590521,3/1/2023,11.293918611631586,33,-1.295365341,1.2953653410528272,-249.823645,249.82364500714633,3,2/1/2023,1.67766E+12,1.67524E+12,0,0,1.2953653410528272,249.82364500714633
1_0_147_000000000000000000b7,16.599092982709323,192859.60268482903,13.24238707040959,4/1/2023,29.841480053118914,33,-53.54546123,53.54546123,-10326.75638,10326.756379270495,3,3/1/2023,1.68033E+12,1.67766E+12,0,0,53.54546123,10326.756379270495
1_0_148_000000000000000000b0,5.125422451927491,192859.60268482903,34.20094963517297,5/1/2023,39.32637208710046,33,-13.49131158,13.491311579258493,-2601.928991,2601.9289908730266,3,4/1/2023,1.68292E+12,1.68033E+12,3.042309233410833,586.73855,16.533620812669326,3188.6675408730266
1_0_149_00000000000000000050,9.854370468,136656.81518949024,77.12395985902663,6/1/2023,86.97833032723523,26,55.58896255019556,55.58896255019556,7596.6105817975695,7596.6105817975695,15,5/1/2023,1.6856E+12,1.68292E+12,87.37725438312653,11940.6973,31.78829183293097,4344.086722
1_0_149_00000000000000000056,9.866756765950797,136498.10105722924,77.12395985902663,6/1/2023,86.99071662497742,28,-15.12506696,15.125066962618163,-2064.542919,2064.5429187608142,15,5/1/2023,1.6856E+12,1.68292E+12,16.70318066948118,2279.952443,31.828247632099345,4344.495361760814
1_0_149_00000000000000000226,5.920951863068851,466135.0442,95.19684506745209,6/1/2023,101.11779693052094,37,18.581843060968037,18.581843060968037,8661.648237,8661.648237,15,5/1/2023,1.6856E+12,1.68292E+12,37.681687780544976,17564.7552,19.09984471957694,8903.106963
1_0_150_00000000000000000143,7.807383002784306,1007038.4220697415,71.15035362605649,7/1/2023,78.95773662884079,1,77.67517383506271,77.67517383506271,78221.88449285443,78221.88449285443,36,6/1/2023,1.68819E+12,1.6856E+12,102.86028029565725,103584.2544,25.185106460594536,25362.369869735572
1_0_150_000000000000000001c8,15.475086113755225,1154822.601368434,77.33628811685747,7/1/2023,92.81137423,3,-22.34071359,22.340713594318917,-25799.56099,25799.560989418507,18,6/1/2023,1.68819E+12,1.6856E+12,27.578919030697936,31848.759017959997,49.91963262501685,57648.320007378505
1_0_150_00000000000000000278,12.354328682933236,440070.8881,58.00974871312928,7/1/2023,70.36407739606251,7,-39.85267317,39.852673170752375,-17538.00128,17538.00127544536,7,6/1/2023,1.68819E+12,1.6856E+12,0,0,39.852673170752375,17538.00127544536
1_0_150_000000000000000000c0,8.188046887138213,323310.05726280814,70.41977476,7/1/2023,78.60782164543922,8,31.74096518700895,31.74096518700895,10262.173272188664,10262.173272188664,8,6/1/2023,1.68819E+12,1.6856E+12,58.15401966164835,18801.779426869998,26.41305447,8539.606154681334
1_0_150_000000000000000000d7,9.834409964950481,273356.1259188414,64.48407987048031,7/1/2023,74.31848984,16,16.25496530930131,16.25496530930131,4443.394343895767,4443.394343895767,1,6/1/2023,1.68819E+12,1.6856E+12,47.97886842,13115.3176,31.72390311274349,8671.923253924233
1_0_150_000000000000000000fc,2.6091352489219446,379966.9730052015,86.99792706119345,7/1/2023,89.60706231,20,15.075439735709459,15.075439735709459,5728.169203099857,5728.169203099857,7,6/1/2023,1.68819E+12,1.6856E+12,23.492005054812505,8926.186051,8.416565319103047,3198.016847400143
1_0_150_00000000000000000086,10.589777038496749,144142.7331793841,80.31388573229889,7/1/2023,90.90366277079563,27,15.545011317308287,15.545011317308287,2240.700418581274,2240.700418581274,15,6/1/2023,1.68819E+12,1.6856E+12,49.70558240923328,7164.698503,34.16057109192499,4923.998084158726
1_0_150_00000000000000000057,10.646642150870278,136498.10105722924,68.27011691976072,7/1/2023,78.91675907,28,-17.40787472,17.407874720372984,-2376.141843,2376.141842773057,15,6/1/2023,1.68819E+12,1.6856E+12,16.93613221791824,2311.749887,34.34400693829122,4687.891729773057
1_0_150_000000000000000000b1,13.917171756779737,192859.60268482903,74.94375491,7/1/2023,88.86092667042624,33,50.62027547079094,50.62027547079094,9762.606215,9762.606215,3,6/1/2023,1.68819E+12,1.6856E+12,95.51437791,18420.86497,44.89410244122496,8658.25876
1_0_151_00000000000000000129,12.165238443157534,1082083.0253442288,88.19127370534741,8/1/2023,100.35651214850495,2,4.073971516603187,4.073971516603187,4408.375423852187,4408.375423852187,15,7/1/2023,1.69087E+12,1.68819E+12,43.31667617195007,46872.24,39.242704655346884,42463.86457614781
1_0_151_000000000000000001c9,9.953229773362509,1154822.601368434,84.58443692085046,8/1/2023,94.53766669421297,3,-1.680224806,1.6802248060015188,-1940.361581,1940.3615813504512,18,7/1/2023,1.69087E+12,1.68819E+12,30.426968011296893,35137.75035,32.10719281729841,37078.111931910455
1_0_151_00000000000000000275,8.626178823632571,440070.8881,71.11968100278234,8/1/2023,79.74585982641491,7,62.07044989642171,62.07044989642171,27315.398010736742,27315.398010736742,7,7/1/2023,1.69087E+12,1.68819E+12,89.89683319846226,39560.97922,27.826383302040554,12245.58121236326
1_0_151_000000000000000000c1,2.823979623847052,323310.05726280814,81.24824126,8/1/2023,84.07222088256576,8,71.86733172625081,71.86733172625081,23235.431135739374,23235.431135739374,8,7/1/2023,1.69087E+12,1.68819E+12,80.97694342,26180.66021,9.10961169,2945.229077080625
1_0_151_000000000000000001e4,10.332167554461307,271920.8003264257,88.10663067961477,8/1/2023,98.43879823407607,10,34.71303369,34.71303369,9439.195901561785,9439.195901561785,31,7/1/2023,1.69087E+12,1.68819E+12,68.04260644,18502.2,33.32957276,9063.004098438216
1_0_151_000000000000000000d8,5.777353145793043,273356.1259188414,103.63086886130597,8/1/2023,109.40822200709901,16,62.76088511119518,62.76088511119518,17156.07241323381,17156.07241323381,1,7/1/2023,1.69087E+12,1.68819E+12,81.39750816214048,22250.507490649998,18.63662305,5094.435077416186
1_0_151_000000000000000000fd,0.48104839159452695,379966.9730052015,95.44461934992007,8/1/2023,95.92566774,20,23.662657646298108,23.662657646298108,8991.028399122279,8991.028399122279,7,7/1/2023,1.69087E+12,1.68819E+12,25.214426651441745,9580.649370809999,1.5517690051436352,589.6209717
1_0_151_000000000000000000fa,17.478020142006187,2412153.902,85.69680608904052,8/1/2023,103.17482623104671,25,-38.20662856,38.20662855874819,-92160.26817,92160.26816647715,33,7/1/2023,1.69087E+12,1.68819E+12,18.174081576755643,43838.68179,56.38071013550383,135998.94996007715
1_0_151_00000000000000000051,15.726466803147488,136656.81518949024,77.17363626,8/1/2023,92.90010306621998,26,68.75115386553423,68.75115386553423,9395.313727866518,9395.313727866518,15,7/1/2023,1.69087E+12,1.68819E+12,119.48169194020355,16327.98749,50.73053807466932,6932.673766133483
